epoch,t,x,u_ref,u_pred,phy_loss,data_loss,phys_eff,bc_loss,u_pred_grad,phy_loss_grad,bc_loss_grad,entk,phy_loss_hessian,bc_loss_hessian
10000,0.72072,0.24424,-0.10021,-0.13705,0.01156,0.00136,8.51749,0.01527,6.12398,117.27404,0.88497,37.50319,3751.89307,111.87589
10000,0.50651,0.86987,-0.88950,-0.55088,0.23136,0.11466,2.01783,0.01527,5.89651,139.44969,0.88497,34.76883,2164.91309,111.87589
10000,0.52452,0.60060,-0.55025,-0.78812,0.14776,0.05658,2.61129,0.01527,5.74618,62.93636,0.88497,33.01861,1312.44824,111.87589
10000,0.31231,0.68268,-0.31869,-0.27451,0.00419,0.00195,2.14862,0.01527,6.27151,288.06174,0.88497,39.33182,3202.96118,111.87589
10000,0.44044,0.23924,-0.63057,-0.59437,0.34743,0.00131,265.04922,0.01527,5.65485,236.10677,0.88497,31.97738,3091.52686,111.87589
10000,0.97197,0.35736,0.51565,0.89656,0.19484,0.14509,1.34287,0.01527,5.74339,18.77185,0.88497,32.98650,523.16241,111.87589
12000,1.00000,0.36136,0.41397,0.78391,0.16413,0.13686,1.19929,0.00835,5.86644,44.47966,0.43269,34.41516,620.73993,115.19723
12000,0.68969,0.23123,-0.23929,-0.29432,0.18445,0.00303,60.90604,0.00835,5.76431,219.68495,0.43269,33.22727,2640.60327,115.19723
12000,0.59159,0.38138,-0.44856,-0.57317,0.00009,0.01553,0.00554,0.00835,6.36021,199.50575,0.43269,40.45232,2585.63379,115.19723
12000,0.07508,0.62763,0.66482,0.67218,0.04833,0.00005,893.00299,0.00835,6.67371,127.01144,0.43269,44.53844,6268.47412,115.19723
12000,0.64965,0.92893,0.18658,0.01641,0.19919,0.02896,6.87834,0.00835,5.77427,79.73211,0.43269,33.34219,1900.45911,115.19723
12000,0.38839,0.33534,-0.24951,-0.37884,0.04441,0.01673,2.65513,0.00835,5.72779,182.75063,0.43269,32.80761,2407.86743,115.19723
12000,0.21922,0.47548,0.08313,0.12045,0.07127,0.00139,51.16500,0.00835,6.18916,130.50209,0.43269,38.30572,4011.25586,115.19723
12000,0.45946,0.10811,-0.06612,-0.13780,0.00704,0.00514,1.37076,0.00835,6.00589,200.54811,0.43269,36.07076,1720.69800,115.19723
12000,0.70571,0.16016,0.06719,-0.03540,0.05695,0.01053,5.41039,0.00835,6.65118,116.29118,0.43269,44.23815,8005.96973,115.19723
12000,0.97497,0.00400,0.03276,0.02218,0.24507,0.00011,2187.86841,0.00835,6.63824,195.44006,0.43269,44.06628,2339.93872,115.19723
12000,0.58458,0.67367,-0.95262,-0.80864,0.07444,0.02073,3.59075,0.00835,6.02965,73.48392,0.43269,36.35670,5229.91357,115.19723
12000,0.53353,0.82182,-0.78037,-0.62633,0.04702,0.02373,1.98177,0.00835,5.82379,144.53877,0.43269,33.91651,3464.49097,115.19723
12000,0.11111,0.02002,-0.06881,0.03939,0.94198,0.01171,80.45279,0.00835,5.62935,56.17730,0.43269,31.68962,2278.79468,115.19723
12000,0.84384,0.70170,0.24598,0.42660,0.00465,0.03262,0.14240,0.00835,5.77403,54.45102,0.43269,33.33941,1511.80396,115.19723
12000,0.13213,0.78679,0.63832,0.56899,0.00198,0.00481,0.41281,0.00835,5.79230,113.31483,0.43269,33.55072,3144.62646,115.19723
12000,0.25926,0.16617,0.39387,0.30019,0.10772,0.00878,12.27393,0.00835,5.90359,234.80258,0.43269,34.85233,1256.00610,115.19723
12000,0.15716,0.51852,0.47024,0.46161,0.33087,0.00007,4448.56006,0.00835,5.80887,251.01707,0.43269,33.74295,1497.20959,115.19723
12000,0.07007,0.13514,0.27883,0.31688,0.13024,0.00145,89.97231,0.00835,6.19056,93.45910,0.43269,38.32298,3585.26465,115.19723
12000,0.58859,0.41542,-0.55287,-0.69209,0.04774,0.01938,2.46337,0.00835,6.64488,79.35397,0.43269,44.15446,7419.64600,115.19723
12000,0.99800,0.67167,1.27391,1.11465,0.00075,0.02536,0.02948,0.00835,6.56180,396.99548,0.43269,43.05729,4057.59009,115.19723
12000,0.12412,0.75976,0.54825,0.52144,0.01339,0.00072,18.62396,0.00835,5.82428,75.56108,0.43269,33.92228,3277.48511,115.19723
12000,0.79880,0.19920,0.27738,0.23775,0.00004,0.00157,0.02453,0.00835,5.62704,101.04760,0.43269,31.66361,3190.51099,115.19723
12000,0.94995,0.28529,0.67666,0.73884,0.00883,0.00387,2.28468,0.00835,5.83476,49.96249,0.43269,34.04448,1601.05273,115.19723
12000,0.76376,0.06907,0.37750,0.15167,0.03731,0.05100,0.73163,0.00835,5.68414,73.00548,0.43269,32.30943,1507.90088,115.19723
12000,0.70170,0.80681,-0.28482,-0.30316,0.13741,0.00034,408.50430,0.00835,5.79857,163.76340,0.43269,33.62339,2059.34668,115.19723
12000,0.03203,0.94094,-0.05346,-0.05471,0.08951,0.00000,57334.01172,0.00835,5.57740,142.34370,0.43269,31.10745,2619.14697,115.19723
12000,0.52553,0.87688,-0.77287,-0.57730,0.28739,0.03825,7.51414,0.00835,6.13999,207.54507,0.43269,37.69951,2204.40649,115.19723
12000,0.52853,0.94194,-0.42970,-0.34607,0.24993,0.00699,35.74106,0.00835,7.07229,126.30611,0.43269,50.01724,10323.03809,115.19723
12000,0.84585,0.07207,-0.16529,0.06932,0.15892,0.05504,2.88741,0.00835,5.74567,24.13836,0.43269,33.01273,632.52802,115.19723
12000,0.00200,0.32833,0.44207,0.52638,0.30454,0.00711,42.84303,0.00835,5.56457,159.17441,0.43269,30.96439,1412.52563,115.19723
12000,0.17918,0.78478,0.31330,0.27237,0.24272,0.00167,144.92146,0.00835,5.84545,250.83148,0.43269,34.16924,2648.67920,115.19723
12000,0.90090,0.84785,0.74850,0.61196,0.03607,0.01864,1.93497,0.00835,6.07471,320.43915,0.43269,36.90215,6283.77197,115.19723
14000,1.00000,0.47347,0.83293,0.89962,0.83866,0.00445,188.57912,0.00439,6.11401,85.27395,0.20138,37.38113,1785.24622,112.37075
14000,0.96797,0.87888,0.01777,0.14714,1.74069,0.01674,104.01061,0.00439,7.66071,297.26013,0.20138,58.68646,5848.80615,112.37075
14000,0.56456,0.29129,-0.71544,-0.69607,0.76398,0.00038,2035.81567,0.00439,5.88074,282.73569,0.20138,34.58305,1886.55762,112.37075
14000,0.53353,0.32132,-1.08765,-1.02742,1.91931,0.00363,529.00586,0.00439,6.51201,201.92441,0.20138,42.40628,6411.99512,112.37075
14000,0.43644,0.12212,-0.35821,-0.37970,0.00100,0.00046,2.15887,0.00439,6.35808,58.61200,0.20138,40.42514,7235.61816,112.37075
14000,0.69169,0.58959,-0.29667,-0.35920,0.04381,0.00391,11.20323,0.00439,7.71516,288.06088,0.20138,59.52363,8433.08496,112.37075
14000,0.32633,0.43443,-0.32670,-0.33836,0.15862,0.00014,1167.38672,0.00439,5.53116,102.72305,0.20138,30.59374,1908.00208,112.37075
14000,0.26627,0.58559,0.30530,0.24810,0.18803,0.00327,57.46461,0.00439,6.19376,212.98958,0.20138,38.36268,3691.51709,112.37075
14000,0.37137,0.01802,-0.15086,-0.12924,0.05234,0.00047,111.92022,0.00439,6.79188,185.20552,0.20138,46.12958,6609.35400,112.37075
14000,0.96797,0.37838,0.56293,0.76645,0.17163,0.04142,4.14378,0.00439,5.84173,54.20681,0.20138,34.12579,1012.61157,112.37075
14000,0.00901,0.49750,0.98305,0.99183,0.31659,0.00008,4105.68066,0.00439,6.12736,107.97252,0.20138,37.54456,4303.95703,112.37075
14000,0.19820,0.79179,0.12797,0.14922,2.16378,0.00045,4790.88135,0.00439,6.17556,269.02771,0.20138,38.13759,1668.23035,112.37075
14000,0.76176,0.21121,0.26950,0.21232,0.30457,0.00327,93.17545,0.00439,6.05376,314.84311,0.20138,36.64799,1446.17493,112.37075
14000,0.28729,0.53253,-0.11325,-0.14482,1.34374,0.00100,1347.92883,0.00439,6.05791,218.95180,0.20138,36.69822,2407.06665,112.37075
14000,0.81882,0.09409,0.04890,0.10225,0.02788,0.00285,9.79204,0.00439,5.79496,52.95838,0.20138,33.58157,885.74829,112.37075
14000,0.46747,0.06607,0.05063,-0.02576,0.04597,0.00584,7.87848,0.00439,5.50833,168.59399,0.20138,30.34174,2655.32202,112.37075
14000,0.89690,0.92492,0.53135,0.46912,0.14183,0.00387,36.62543,0.00439,8.13599,337.77393,0.20138,66.19431,11627.63574,112.37075
14000,0.27227,0.00400,0.01955,0.04500,0.55112,0.00065,851.21350,0.00439,5.85146,210.13834,0.20138,34.23959,2180.31616,112.37075
14000,0.55255,0.89790,-0.41688,-0.41906,0.00474,0.00000,993.86969,0.00439,7.32896,61.67150,0.20138,53.71368,13749.77441,112.37075
14000,0.50350,0.65365,-0.41940,-0.65360,0.14242,0.05485,2.59660,0.00439,5.59626,91.37350,0.20138,31.31812,2058.58789,112.37075
14000,0.77978,0.63664,0.53161,0.34049,0.00444,0.03652,0.12146,0.00439,5.52055,80.72192,0.20138,30.47644,2912.47705,112.37075
14000,0.45646,0.26727,-0.76609,-0.71476,0.54034,0.00263,205.10068,0.00439,5.91240,303.26300,0.20138,34.95643,2940.55054,112.37075
14000,0.96897,0.40440,0.60564,0.79859,0.19034,0.03723,5.11290,0.00439,5.87939,56.24523,0.20138,34.56726,1290.77124,112.37075
14000,0.76376,0.58258,0.48861,0.28523,0.01340,0.04136,0.32384,0.00439,5.72056,195.91661,0.20138,32.72477,4960.44531,112.37075
14000,0.26627,0.46046,-0.31994,-0.27544,0.14168,0.00198,71.56303,0.00439,5.77288,182.29158,0.20138,33.32617,1431.76672,112.37075
14000,0.31632,0.85586,-0.13057,-0.14029,0.08485,0.00009,898.01654,0.00439,6.12485,73.13815,0.20138,37.51385,5917.15283,112.37075
14000,0.32132,0.56757,-0.50609,-0.43288,2.36457,0.00536,441.20782,0.00439,6.54828,253.55408,0.20138,42.87999,4545.14697,112.37075
14000,0.90791,0.29229,0.83676,0.72518,0.01752,0.01245,1.40689,0.00439,6.03276,201.13576,0.20138,36.39416,3536.20288,112.37075
14000,0.50350,0.22222,-0.47228,-0.46008,0.58866,0.00015,3951.44019,0.00439,6.93174,174.16975,0.20138,48.04906,7325.35840,112.37075
14000,0.34134,0.65666,-0.78412,-0.71391,1.13771,0.00493,230.83395,0.00439,6.46637,267.65320,0.20138,41.81390,2980.73291,112.37075
14000,0.94194,0.57758,0.95269,0.96296,0.15487,0.00011,1469.64966,0.00439,6.72570,321.99881,0.20138,45.23504,2731.70361,112.37075
14000,0.92392,0.27728,0.73552,0.69748,0.02807,0.00145,19.39577,0.00439,5.89217,165.90250,0.20138,34.71769,3456.09814,112.37075
16000,0.12412,0.92793,0.55294,0.53559,0.01057,0.00030,35.10685,0.00357,6.27228,314.37671,0.13661,39.34151,1743.15271,115.48400
16000,0.23123,0.66266,0.49906,0.43519,0.01217,0.00408,2.98298,0.00357,5.57298,210.44754,0.13661,31.05813,2306.91406,115.48400
16000,0.21221,0.40541,-0.04508,-0.05174,0.00477,0.00004,107.52470,0.00357,6.49274,253.26775,0.13661,42.15567,3766.17358,115.48400
16000,0.24324,0.23724,0.10748,0.12111,0.32094,0.00019,1729.14197,0.00357,6.12322,156.25224,0.13661,37.49382,3691.37598,115.48400
16000,0.22823,0.95996,-0.18879,-0.13904,0.65928,0.00248,266.35431,0.00357,6.13115,201.46072,0.13661,37.59102,5302.12842,115.48400
16000,0.05806,0.93594,0.14660,0.08495,0.04474,0.00380,11.77218,0.00357,5.89498,220.14009,0.13661,34.75079,2562.34424,115.48400
16000,0.18519,0.06507,0.05919,0.00736,0.44128,0.00269,164.29208,0.00357,5.73809,171.90233,0.13661,32.92573,1532.49841,115.48400
16000,0.50551,0.77477,-0.80130,-0.68024,0.01735,0.01466,1.18395,0.00357,5.64334,23.76472,0.13661,31.84730,2430.11084,115.48400
16000,0.67467,0.20320,-0.35948,-0.38176,1.98779,0.00050,4004.83472,0.00357,5.89625,258.06534,0.13661,34.76572,4306.42480,115.48400
16000,0.78278,0.90891,-0.25157,-0.21593,0.00888,0.00127,6.99267,0.00357,6.31291,234.29134,0.13661,39.85278,3765.22461,115.48400
16000,0.95095,0.04805,0.23744,0.06313,0.08017,0.03038,2.63847,0.00357,6.43197,305.09348,0.13661,41.37022,1957.33154,115.48400
16000,0.87387,0.86987,0.77786,0.64232,0.03447,0.01837,1.87619,0.00357,5.61223,317.84268,0.13661,31.49708,7068.16943,115.48400
16000,0.40440,0.26426,-0.54300,-0.58058,0.01827,0.00141,12.93847,0.00357,5.61966,175.30516,0.13661,31.58057,2625.05200,115.48400
16000,0.13113,0.49750,0.69486,0.69180,0.00005,0.00001,5.66364,0.00357,6.38457,55.31826,0.13661,40.76272,5026.40186,115.48400
16000,0.29129,0.13614,0.14519,0.11554,0.21740,0.00088,247.33554,0.00357,6.25818,219.77467,0.13661,39.16479,2410.71484,115.48400
16000,0.81682,0.86186,0.22479,0.18438,0.00013,0.00163,0.07956,0.00357,7.87992,112.51891,0.13661,62.09317,11549.34570,115.48400
16000,0.13514,0.11411,-0.24754,-0.14237,0.33053,0.01106,29.88771,0.00357,5.60937,183.63889,0.13661,31.46507,1682.59338,115.48400
16000,0.27928,0.56156,0.07944,0.02064,0.07863,0.00346,22.74368,0.00357,6.41578,176.10741,0.13661,41.16219,5454.68994,115.48400
16000,0.74074,0.34635,-0.50682,-0.33270,0.51956,0.03032,17.13639,0.00357,5.57545,170.77696,0.13661,31.08559,3316.73608,115.48400
16000,0.93794,0.08509,0.24913,0.11944,0.00667,0.01682,0.39654,0.00357,6.68208,294.04517,0.13661,44.65019,2322.47852,115.48400
16000,0.72272,0.79680,-0.31634,-0.31205,0.02887,0.00002,1566.64954,0.00357,5.67824,201.84296,0.13661,32.24242,2556.39038,115.48400
16000,0.45546,0.99199,-0.04608,0.02194,0.10604,0.00463,22.91583,0.00357,6.27002,292.34491,0.13661,39.31317,5406.00879,115.48400
16000,0.28929,0.94695,-0.21085,-0.20705,0.50911,0.00001,35306.34766,0.00357,6.18775,162.25186,0.13661,38.28821,5431.64551,115.48400
16000,0.89289,0.38939,1.17818,0.99123,2.57768,0.03495,73.75323,0.00357,5.68179,216.32877,0.13661,32.28271,4388.70898,115.48400
16000,0.57658,0.22823,-0.62932,-0.65353,0.00036,0.00059,0.61277,0.00357,5.41602,211.39725,0.13661,29.33324,2587.88208,115.48400
16000,0.44244,0.79179,-0.60015,-0.63724,0.27041,0.00138,196.63309,0.00357,5.81411,181.55995,0.13661,33.80391,2184.12891,115.48400
16000,0.20120,0.74474,0.22806,0.22543,0.03288,0.00001,4741.74609,0.00357,5.68429,250.73778,0.13661,32.31112,2264.09570,115.48400
16000,0.75776,0.16316,0.45909,0.31095,5.47623,0.02195,249.54265,0.00357,5.68438,302.59079,0.13661,32.31220,3907.79932,115.48400
16000,0.77277,0.19119,0.36370,0.30766,5.35097,0.00314,1703.81128,0.00357,5.67660,298.06686,0.13661,32.22382,3917.41504,115.48400
16000,0.06306,0.06507,0.18210,0.18345,0.00697,0.00000,3813.01416,0.00357,5.92509,248.09264,0.13661,35.10672,1566.54321,115.48400
16000,0.21822,0.31131,-0.07840,-0.00304,0.79807,0.00568,140.50261,0.00357,6.32529,151.54649,0.13661,40.00928,4513.61963,115.48400
16000,0.46246,0.68669,-0.60017,-0.68279,0.05203,0.00683,7.62352,0.00357,5.66837,113.56544,0.13661,32.13042,2898.64478,115.48400
18000,0.87087,0.67968,0.19726,0.34689,0.35009,0.02239,15.63537,0.00334,5.67122,166.00412,0.09007,32.16272,3272.57861,113.63909
18000,0.63463,0.65065,-1.05056,-0.96398,0.43798,0.00750,58.42061,0.00334,5.90759,335.87607,0.09007,34.89962,4933.33398,113.63909
18000,0.17017,0.80080,0.40734,0.37200,0.27330,0.00125,218.84499,0.00334,5.99306,228.83893,0.09007,35.91682,4052.15625,113.63909
18000,0.90691,0.62863,0.41930,0.49357,0.42110,0.00552,76.33457,0.00334,6.93438,306.96014,0.09007,48.08560,2039.61902,113.63909
18000,0.00100,0.80280,0.27277,0.25868,0.10178,0.00020,512.59796,0.00334,6.65329,239.83267,0.09007,44.26628,4862.97607,113.63909
18000,0.10310,0.81281,0.74490,0.69485,0.28461,0.00250,113.63392,0.00334,5.49100,167.37656,0.09007,30.15113,2156.51294,113.63909
18000,0.97297,0.25826,0.67448,0.66909,0.00148,0.00003,50.99586,0.00334,5.61569,38.69896,0.09007,31.53593,2121.17627,113.63909
18000,0.05906,0.46146,0.90501,0.90995,0.02562,0.00002,1048.56738,0.00334,5.62066,221.44351,0.09007,31.59183,1542.94861,113.63909
18000,0.30230,0.04705,0.02312,0.04212,0.00859,0.00036,23.79428,0.00334,5.74318,267.02805,0.09007,32.98406,1589.98462,113.63909
18000,0.53353,0.44645,-1.17145,-1.12706,0.01238,0.00197,6.28074,0.00334,6.02978,212.06302,0.09007,36.35821,5966.33398,113.63909
18000,0.93093,0.89089,0.38549,0.37214,0.00304,0.00018,17.03133,0.00334,9.14817,53.46970,0.09007,83.68896,22011.83984,113.63909
18000,0.53654,0.35636,-1.17159,-1.13643,0.01707,0.00124,13.80618,0.00334,6.43181,296.41104,0.09007,41.36819,4058.42065,113.63909
18000,0.79980,0.16917,0.28935,0.27264,0.00414,0.00028,14.85170,0.00334,5.79371,146.51067,0.09007,33.56704,3133.20288,113.63909
18000,0.58559,0.21221,-0.65643,-0.63860,0.00479,0.00032,15.07459,0.00334,5.38511,209.54826,0.09007,28.99938,2491.49683,113.63909
18000,0.58058,0.83283,-0.24909,-0.33079,0.00999,0.00667,1.49615,0.00334,7.76228,135.94838,0.09007,60.25293,16536.50391,113.63909
18000,0.42242,0.00801,-0.04081,-0.06512,0.00220,0.00059,3.71506,0.00334,5.73603,313.20502,0.09007,32.90203,1717.26782,113.63909
18000,0.01401,0.89089,-0.12518,-0.09436,0.12109,0.00095,127.45824,0.00334,5.55733,210.40971,0.09007,30.88395,2312.73340,113.63909
18000,0.47948,0.14114,0.00059,-0.07486,0.36974,0.00569,64.96026,0.00334,5.81893,271.17038,0.09007,33.85989,2322.55322,113.63909
18000,0.64364,0.50951,-0.67253,-0.59574,0.00075,0.00590,0.12765,0.00334,6.61816,123.44305,0.09007,43.80004,8844.80273,113.63909
18000,0.75876,0.57758,0.45721,0.34253,0.49400,0.01315,37.56488,0.00334,5.68401,277.13617,0.09007,32.30801,6765.27539,113.63909
18000,0.06707,0.66967,0.73745,0.72822,0.03459,0.00009,406.57028,0.00334,6.37386,230.72017,0.09007,40.62604,4030.93970,113.63909
18000,0.00501,0.78178,0.43990,0.42904,0.08444,0.00012,715.78131,0.00334,6.91643,161.37328,0.09007,47.83693,5602.31201,113.63909
18000,0.97197,0.24525,0.70844,0.67204,0.00165,0.00133,1.24422,0.00334,5.61201,47.23711,0.09007,31.49470,2025.16882,113.63909
18000,0.10511,0.69670,0.37128,0.39529,0.49269,0.00058,855.13147,0.00334,5.84997,137.52556,0.09007,34.22220,4309.35938,113.63909
18000,0.77878,0.72272,0.26356,0.25513,0.10701,0.00007,1505.08032,0.00334,5.90682,231.83864,0.09007,34.89052,2313.85522,113.63909
18000,0.38238,0.42943,-0.34016,-0.42477,0.45689,0.00716,63.82959,0.00334,6.09805,219.80602,0.09007,37.18620,2710.01147,113.63909
18000,0.79680,0.20320,0.27935,0.29972,0.00157,0.00042,3.78708,0.00334,5.58714,207.37021,0.09007,31.21618,2633.40552,113.63909
18000,0.72773,0.74575,-0.07730,-0.18047,0.00022,0.01064,0.02045,0.00334,6.41213,230.64963,0.09007,41.11547,3993.38818,113.63909
18000,0.68268,0.92492,-0.04703,-0.03678,0.00477,0.00010,45.46432,0.00334,5.86758,159.08777,0.09007,34.42845,1977.26050,113.63909
18000,0.40741,0.35536,-0.41798,-0.45439,0.38034,0.00133,286.98306,0.00334,6.10680,260.57489,0.09007,37.29300,3051.62866,113.63909
18000,0.71872,0.62362,0.17248,0.12185,1.08479,0.00256,423.06177,0.00334,7.20442,402.11368,0.09007,51.90369,2167.27393,113.63909
18000,0.69770,0.20220,-0.11987,-0.19733,0.03203,0.00600,5.33857,0.00334,6.31251,301.11066,0.09007,39.84778,4000.16699,113.63909
20000,0.62062,0.59259,-1.15211,-1.04171,0.13244,0.01219,10.86635,0.00226,5.75338,232.69731,0.13004,33.10138,3704.76660,116.76173
20000,0.19319,0.41141,0.27199,0.27272,0.00704,0.00000,13204.42676,0.00226,6.92935,186.40311,0.13004,48.01594,5121.50781,116.76173
20000,0.57558,0.95295,-0.04103,-0.06655,0.06048,0.00065,92.83662,0.00226,5.93625,285.96835,0.13004,35.23906,7755.03467,116.76173
20000,0.53353,0.82182,-0.78037,-0.73001,0.19293,0.00254,76.06118,0.00226,5.83447,222.70801,0.13004,34.04106,6453.01465,116.76173
20000,0.23023,0.63664,0.54751,0.49762,0.20835,0.00249,83.71223,0.00226,5.54594,188.68895,0.13004,30.75741,2501.34277,116.76173
20000,0.66667,0.60761,-0.71575,-0.73285,0.22825,0.00029,781.01160,0.00226,7.72962,404.12289,0.13004,59.74709,6934.37598,116.76173
20000,0.64164,0.31932,-0.18119,-0.28347,0.01942,0.01046,1.85652,0.00226,5.51300,147.76892,0.13004,30.39320,3659.05200,116.76173
20000,0.10711,0.23524,0.44364,0.44031,0.35418,0.00001,32070.44531,0.00226,6.48630,165.96426,0.13004,42.07211,4651.34766,116.76173
20000,0.43443,0.69570,-0.77282,-0.75473,0.19916,0.00033,608.47308,0.00226,5.83358,246.50075,0.13004,34.03069,2794.86304,116.76173
20000,0.92993,0.86486,0.46641,0.48102,0.23004,0.00021,1078.32043,0.00226,8.91739,249.27757,0.13004,79.51984,19548.16406,116.76173
20000,0.94595,0.30631,0.70516,0.69032,0.00835,0.00022,37.87231,0.00226,5.89494,165.96037,0.13004,34.75038,3312.20288,116.76173
20000,0.59760,0.09309,-0.59120,-0.51972,0.10735,0.00511,21.00960,0.00226,6.16802,228.07863,0.13004,38.04445,3487.95874,116.76173
20000,0.07207,0.98098,0.08190,0.06379,0.25715,0.00033,784.19086,0.00226,5.89147,270.90427,0.13004,34.70944,3249.24341,116.76173
20000,0.93994,0.77578,0.59227,0.63486,0.54814,0.00181,302.24142,0.00226,5.98457,404.55588,0.13004,35.81511,6781.93555,116.76173
20000,0.20921,0.95295,-0.10729,-0.06941,0.09437,0.00143,65.76504,0.00226,5.93223,260.82111,0.13004,35.19131,3249.71436,116.76173
20000,0.65165,0.84284,0.08583,-0.03347,0.41136,0.01423,28.90305,0.00226,6.15314,189.48711,0.13004,37.86110,5945.91064,116.76173
20000,0.22122,0.02703,0.14012,0.09046,0.29749,0.00247,120.62424,0.00226,5.92435,187.57968,0.13004,35.09793,3603.62500,116.76173
20000,0.58659,0.37638,-0.50741,-0.52017,0.00165,0.00016,10.14596,0.00226,6.66591,311.37683,0.13004,44.43433,4149.26758,116.76173
20000,0.54655,0.74174,-0.67420,-0.65746,0.00415,0.00028,14.80273,0.00226,5.67572,126.69777,0.13004,32.21378,3158.45020,116.76173
20000,0.38438,0.60661,-1.17924,-1.08265,0.12740,0.00933,13.65396,0.00226,5.61749,244.70447,0.13004,31.55622,3036.38281,116.76173
20000,0.09409,0.77277,0.64428,0.65003,0.03852,0.00003,1163.55823,0.00226,5.55115,179.30022,0.13004,30.81529,2244.00830,116.76173
20000,0.94695,0.94494,0.08760,0.08998,0.42760,0.00001,75347.17188,0.00226,6.59826,310.57669,0.13004,43.53704,5936.75049,116.76173
20000,0.79079,0.99199,-0.01969,-0.03550,0.36739,0.00025,1470.26978,0.00226,6.16821,321.49951,0.13004,38.04686,7175.66797,116.76173
20000,0.53253,0.75275,-0.69820,-0.66848,0.00061,0.00088,0.68746,0.00226,5.70028,93.60780,0.13004,32.49320,2514.50464,116.76173
20000,0.62362,0.96396,0.13806,0.02294,0.00001,0.01325,0.00110,0.00226,5.76827,50.37959,0.13004,33.27299,3096.27026,116.76173
20000,0.28328,0.55355,0.00416,-0.02501,0.33773,0.00085,397.08493,0.00226,6.46978,193.65860,0.13004,41.85801,5209.10840,116.76173
20000,0.09910,0.58358,0.43940,0.45982,0.00204,0.00042,4.90301,0.00226,6.37217,174.02899,0.13004,40.60459,4986.82764,116.76173
20000,0.60561,0.12012,-0.73123,-0.64110,0.10347,0.00812,12.73622,0.00226,5.70490,242.85611,0.13004,32.54585,2717.46436,116.76173
20000,0.03103,0.70771,0.95966,0.95413,0.01266,0.00003,414.55884,0.00226,6.49429,189.82108,0.13004,42.17580,5087.02246,116.76173
20000,0.93093,0.01502,0.02737,-0.02450,0.29504,0.00269,109.66580,0.00226,5.79807,212.70453,0.13004,33.61764,6231.33594,116.76173
20000,0.73073,0.50450,-0.09573,-0.16090,0.09475,0.00425,22.30958,0.00226,7.20709,331.57797,0.13004,51.94219,7245.08789,116.76173
20000,0.03403,0.66066,1.15095,1.14931,0.09547,0.00000,35490.85938,0.00226,6.35672,211.64751,0.13004,40.40795,4149.75879,116.76173
22000,0.48348,0.88388,-0.80952,-0.72326,0.28695,0.00744,38.56527,0.00145,5.99238,230.81853,0.09709,35.90862,5563.47656,110.76891
22000,0.56156,0.06206,-0.17114,-0.10569,0.50768,0.00428,118.52228,0.00145,5.97269,232.76131,0.09709,35.67305,2418.90991,110.76891
22000,0.55055,0.72072,-0.67740,-0.65927,0.00653,0.00033,19.87887,0.00145,5.70390,138.55479,0.09709,32.53451,3096.57520,110.76891
22000,0.18318,0.88889,0.19272,0.19123,0.01982,0.00000,8920.92090,0.00145,7.05133,146.09216,0.09709,49.72121,8875.50195,110.76891
22000,0.62062,0.59259,-1.15211,-1.06803,0.08935,0.00707,12.64007,0.00145,5.78051,222.74100,0.09709,33.41434,4037.30005,110.76891
22000,0.61161,0.02603,-0.21402,-0.22764,0.54962,0.00019,2960.78418,0.00145,7.09715,287.76688,0.09709,50.36955,7343.53516,110.76891
22000,0.71371,0.25626,-0.18697,-0.24691,0.53174,0.00359,148.02621,0.00145,6.01237,298.10956,0.09709,36.14863,2194.89233,110.76891
22000,0.61862,0.66567,-1.06811,-1.03614,0.20790,0.00102,203.44395,0.00145,6.03845,357.17950,0.09709,36.46287,5543.07129,110.76891
22000,0.07307,0.15716,0.30410,0.31767,0.01795,0.00018,97.44511,0.00145,6.31060,123.01525,0.09709,39.82362,5148.31738,110.76891
22000,0.73974,0.94595,-0.31461,-0.26934,0.56918,0.00205,277.66403,0.00145,6.37183,235.12833,0.09709,40.60025,6701.49854,110.76891
22000,0.92392,0.33333,0.91385,0.78416,0.04526,0.01682,2.69067,0.00145,6.73903,130.17392,0.09709,45.41455,10086.80566,110.76891
22000,0.43143,0.86787,-0.29077,-0.30921,0.12594,0.00034,370.74677,0.00145,6.90744,32.64999,0.09709,47.71269,4031.55054,110.76891
22000,0.64164,0.08208,-0.55257,-0.53675,0.18909,0.00025,755.46655,0.00145,6.43673,338.15378,0.09709,41.43146,4918.33740,110.76891
22000,0.69369,0.09810,-0.03196,-0.02253,0.36020,0.00009,4049.62012,0.00145,7.43832,291.10498,0.09709,55.32854,11110.94238,110.76891
22000,0.05105,0.99099,0.01083,-0.01010,0.60321,0.00044,1377.70496,0.00145,5.48773,212.70663,0.09709,30.11515,3144.73267,110.76891
22000,0.92793,0.68769,0.66333,0.61206,0.53148,0.00263,202.18414,0.00145,7.17549,338.53232,0.09709,51.48759,10088.94434,110.76891
22000,0.78979,0.25826,0.15144,0.20719,0.28714,0.00311,92.39638,0.00145,6.16532,321.35138,0.09709,38.01114,3700.35962,110.76891
22000,0.52152,0.63463,-0.47806,-0.58546,0.01058,0.01153,0.91776,0.00145,5.68751,159.90199,0.09709,32.34778,2537.27515,110.76891
22000,0.36537,0.40541,-0.18356,-0.25013,0.05246,0.00443,11.83781,0.00145,5.55131,219.59639,0.09709,30.81707,2586.75879,110.76891
